fid,osm_id,name,highway,angle,xcoord,ycoord
110,"62154618",South Front Street,tertiary,192.535323776470420,-75.142724827490909,39.947007738676149
110,"62154618",South Front Street,tertiary,192.326042904036854,-75.142789857757435,39.946714873668981
111,"62154677",South Front Street,residential,192.180916079888789,-75.142805999999993,39.946641000000000
111,"62154677",South Front Street,residential,192.917812848491423,-75.142870150569081,39.946347943518795
111,"62154677",South Front Street,residential,192.093505749497098,-75.142933621710142,39.946054738675237
111,"62154677",South Front Street,residential,192.093505749497098,-75.142996474030241,39.945761396578270
113,"62205040",Underground Concourse,corridor,191.889791606717353,-75.153509600000007,39.952094000000002
113,"62205040",Underground Concourse,corridor,191.889791606717353,-75.153571408952345,39.951800436287307
113,"62205040",Underground Concourse,corridor,191.889791606717353,-75.153633217904670,39.951506872574605
113,"62205040",Underground Concourse,corridor,191.476025988842707,-75.153694184975578,39.951213134778541
113,"62205040",Underground Concourse,corridor,191.874857647098281,-75.153754423029213,39.950919246162194
113,"62205040",Underground Concourse,corridor,191.874857647098281,-75.153816155463019,39.950625666349161
113,"62205040",Underground Concourse,corridor,191.874857647098281,-75.153877887896826,39.950332086536136
115,"65068691",South 5th Street,tertiary,358.064166311392341,-75.149192299999996,39.949047299999997
115,"65068691",South 5th Street,tertiary,7.849323901057772,-75.149188301575322,39.949346845289497
115,"65068691",South 5th Street,tertiary,12.104392213494309,-75.149131478665609,39.949641322860849
115,"65068691",South 5th Street,tertiary,12.104392213494309,-75.149068570610282,39.949934653010295
115,"65068691",South 5th Street,tertiary,12.305364045918290,-75.149005128956105,39.950227867744026
115,"65068691",South 5th Street,tertiary,11.437539790574908,-75.148942257018831,39.950521199228497
116,"104524034",Chestnut Street,tertiary,97.546829160413083,-75.153921800000006,39.949625500000003
116,"104524034",Chestnut Street,tertiary,96.726425515543170,-75.153624400203711,39.949586128578069
116,"104524034",Chestnut Street,tertiary,96.726425515543170,-75.153326465183525,39.949550989941926
116,"104524034",Chestnut Street,tertiary,96.726425515543170,-75.153028530163354,39.949515851305776
116,"104524034",Chestnut Street,tertiary,97.112264116321839,-75.152730689253843,39.949479937176335
116,"104524034",Chestnut Street,tertiary,97.826183866976095,-75.152433039570397,39.949442473010912
116,"104524034",Chestnut Street,tertiary,96.789786844545290,-75.152135324211699,39.949405627530439
116,"104524034",Chestnut Street,tertiary,96.789786844545290,-75.151837428232227,39.949370159440299
116,"104524034",Chestnut Street,tertiary,96.789786844545290,-75.151539532252770,39.949334691350145
117,"124145103",South 6th Street,tertiary,199.655456789174963,-75.150654799999998,39.949520300000003
117,"124145103",South 6th Street,tertiary,205.187835097031268,-75.150761414453839,39.949240134454790
118,"167194800",South 7th Street,residential,12.585779171296119,-75.152671400000003,39.947913200000002
118,"167194800",South 7th Street,residential,12.585779171296119,-75.152606029696443,39.948205991262533
118,"167194800",South 7th Street,residential,12.585779171296119,-75.152540659392884,39.948498782525057
119,"180987236",Filbert Street,residential,277.074033909282662,-75.153350399999994,39.952171100000001
119,"180987236",Filbert Street,residential,277.233066365502907,-75.153647927277262,39.952209526450893
119,"180987236",Filbert Street,residential,277.233066365502907,-75.153945539938519,39.952247298184560
119,"180987236",Filbert Street,residential,277.233066365502907,-75.154243152599761,39.952285069918219
119,"180987236",Filbert Street,residential,277.233066365502907,-75.154540765261018,39.952322841651878
120,"193800302",South Washington Square,residential,277.565882831396948,-75.153024000000002,39.946299000000003
120,"193800302",South Washington Square,residential,277.534956047631965,-75.153321403910681,39.946338381579800
121,"194837495",Cuthbert Street,service,97.035868677591878,-75.144364199999998,39.951388100000003
121,"194837495",Cuthbert Street,service,96.992884488637088,-75.144066456447803,39.951351374358971
121,"194837495",Cuthbert Street,service,96.992884488637088,-75.143768688064156,39.951314850535248
121,"194837495",Cuthbert Street,service,82.616688534517891,-75.143470954871233,39.951289151921131
122,"194837497",Quarry Street,service,276.842773412963652,-75.143973700000004,39.953374099999998
122,"194837497",Quarry Street,service,276.842773412963652,-75.144271563051547,39.953409843566185
122,"194837497",Quarry Street,service,276.860708117327988,-75.144569421844508,39.953445622573703
122,"194837497",Quarry Street,service,276.549724341891817,-75.144867278782741,39.953481416082461
123,"194859615",North Independence Mall East,service,11.802434207886904,-75.147842699999998,39.954386800000002
124,"195656308",West Washington Square,residential,12.503353426902866,-75.153261400000005,39.947568099999998
124,"195656308",West Washington Square,residential,12.503353426902866,-75.153196450973638,39.947860985001277
125,"195815835",Arch Street,tertiary,277.108423303224299,-75.143299299999995,39.951944300000001
125,"195815835",Arch Street,tertiary,277.106257500412710,-75.143596995129258,39.951981416168799
125,"195815835",Arch Street,tertiary,277.106257500412710,-75.143894690659153,39.952018529124558
125,"195815835",Arch Street,tertiary,277.109700132311048,-75.144192384359471,39.952055656752250
125,"195815835",Arch Street,tertiary,277.112445972002547,-75.144490076346102,39.952092798118059
125,"195815835",Arch Street,tertiary,277.121478043705679,-75.144787764309783,39.952129971707549
125,"195815835",Arch Street,tertiary,277.110695472478028,-75.145085456526260,39.952167111228981
126,"195815848",North 2nd Street,tertiary,193.485543138610581,-75.143299299999995,39.951944300000001
126,"195815848",North 2nd Street,tertiary,191.815834051624478,-75.143362595455798,39.951651075467801
126,"195815848",North 2nd Street,tertiary,191.815834051624478,-75.143424025423869,39.951357432216518
126,"195815848",North 2nd Street,tertiary,191.665058215844908,-75.143484850733671,39.951063663301319
126,"195815848",North 2nd Street,tertiary,192.124551256313509,-75.143546468342365,39.950770080943670
126,"195815848",North 2nd Street,tertiary,192.955319281537697,-75.143609922973553,39.950476871563971
126,"195815848",North 2nd Street,tertiary,192.955319281537697,-75.143677180317724,39.950184508006643
127,"196207111",Chestnut Street,tertiary,96.986285915112745,-75.147579399999998,39.948849199999998
127,"196207111",Chestnut Street,tertiary,97.939568496302911,-75.147282131798036,39.948808860026787
127,"196207111",Chestnut Street,tertiary,97.939568496302911,-75.146985007505705,39.948767421458911
127,"196207111",Chestnut Street,tertiary,97.784067512401123,-75.146687669746413,39.948727727863229
127,"196207111",Chestnut Street,tertiary,97.784067512401123,-75.146390434084054,39.948687095843546
127,"196207111",Chestnut Street,tertiary,97.784067512401123,-75.146093198421710,39.948646463823863
127,"196207111",Chestnut Street,tertiary,97.416327300591433,-75.145795703683888,39.948607774797907
127,"196207111",Chestnut Street,tertiary,97.416327300591433,-75.145498213357925,39.948569051342986
127,"196207111",Chestnut Street,tertiary,97.369102596996228,-75.145200205938607,39.948534858776689
127,"196207111",Chestnut Street,tertiary,97.369102596996228,-75.144902683796801,39.948496380534323
127,"196207111",Chestnut Street,tertiary,97.322163568046022,-75.144605153898738,39.948457962458811
127,"196207111",Chestnut Street,tertiary,97.322163568046022,-75.144307600333818,39.948419727971554
128,"196207116",South 4th Street,residential,191.389753791217288,-75.147921999999994,39.947344200000003
128,"196207116",South 4th Street,residential,192.488185935173988,-75.147985551309347,39.947051018671701
128,"196207116",South 4th Street,residential,192.488185935173988,-75.148050422800139,39.946758116487210
128,"196207116",South 4th Street,residential,192.625385516341595,-75.148115526991120,39.946465266295405
128,"196207116",South 4th Street,residential,192.625385516341595,-75.148181099674261,39.946172520290773
128,"196207116",South 4th Street,residential,192.182681014146596,-75.148245361370897,39.945879485950321
129,"196207117",South 4th Street,residential,191.527786099280377,-75.147579399999998,39.948849199999998
129,"196207117",South 4th Street,residential,192.903239107923156,-75.147644766954429,39.948556423083573
129,"196207117",South 4th Street,residential,192.547507376446362,-75.147711746085633,39.948263995703869
129,"196207117",South 4th Street,residential,192.837415417436802,-75.147777591552654,39.947971311909427
130,"196207119",Walnut Street,tertiary,275.736495384413104,-75.147921999999994,39.947344200000003
130,"196207119",Walnut Street,tertiary,276.824932835793618,-75.148220057134779,39.947378188383531
130,"196207119",Walnut Street,tertiary,276.824932835793618,-75.148517931301612,39.947413839200344
130,"196207119",Walnut Street,tertiary,276.824932835793618,-75.148815805468431,39.947449490017149
130,"196207119",Walnut Street,tertiary,277.216613144238181,-75.149113496534611,39.947486627612435
130,"196207119",Walnut Street,tertiary,277.216613144238181,-75.149411120030237,39.947524313881232
131,"196355313",Locust Street,residential,98.638738906265942,-75.154502199999996,39.946966699999997
